ROI.name	ROI.id	point	x	y
Columela	31	7	313.8091025	-62.92778388
Columela	31	8	305.4417818	-65.90129455
Columela	31	9	303.2289366	-61.06069579
Columela	31	10	296.3829469	-56.63500549
Columela	31	11	289.1912002	-48.89004748
Columela	31	12	283.6590873	-47.50701926
Columela	32	1	309.1881406	-51.82460298
Columela	32	2	314.0666912	-49.58526828
Columela	32	3	319.665028	-48.3856247
Columela	32	4	328.382438	-50.06512572
Columela	32	5	332.9410837	-55.42353374
Columela	32	6	333.9807748	-59.18241698
Columela	32	7	329.9456439	-66.57759478
Columela	32	8	324.9088822	-63.71626136
Columela	32	9	315.2783709	-62.74666492
Columela	33	1	334.1559445	-68.68741353
Columela	33	2	335.0462512	-69.66454239
Columela	33	3	341.0572956	-76.14394883
Columela	33	4	344.6358624	-91.05464377
Columela	33	5	349.2084755	-86.48203066
Columela	33	6	352.2900191	-83.10227314
Columela	33	7	352.6876377	-77.53561369
Columela	33	8	350.0037126	-71.57133572
Columela	33	9	346.2263365	-68.39038746
Columela	33	10	340.8584864	-64.71241604
Columela	33	11	338.8703937	-62.62491875
Columela	33	12	336.4846825	-60.53742146
Columela	33	13	334.2270812	-59.36471419
Columela	33	14	330.4307046	-66.62562233
Columela	34	1	347.9885836	-102.1549216
Columela	34	2	341.5087088	-100.0413594
Columela	34	3	344.9289262	-91.77583395
Columela	34	4	352.4534045	-84.25135564
Columela	34	5	357.6977379	-83.51030853
Columela	34	6	363.4551039	-87.15854044
Columela	34	7	368.3004119	-95.82309122
Columela	34	8	371.1505931	-101.46645
Columela	34	9	370.3525423	-106.9387978
Columela	34	10	364.0821437	-110.1310007
Columela	34	11	360.1413358	-110.632278
Columela	35	1	365.6839458	-134.0629496
Columela	35	2	366.9636083	-123.0966679
Columela	35	3	360.8359402	-111.4740823
Columela	35	4	364.5643176	-110.7395725
Columela	35	5	371.2098681	-107.2697718
Columela	35	6	377.0908863	-110.3279012
Columela	35	7	382.6190434	-115.8560583
Columela	35	8	387.1474274	-121.9723172
Columela	35	9	388.7353023	-134.4400758
Columela	35	10	378.3847103	-138.9096496
Columela	35	11	376.7968354	-136.3220016
Columela	35	12	371.4451088	-134.1460249
Columela	36	1	379.8839095	-140.2714126
Columela	36	2	389.5514702	-135.6751299
Columela	36	3	397.5093323	-139.9891444
Columela	36	4	402.5277951	-153.465593
Columela	36	5	400.9948481	-160.2381557
Columela	36	6	395.8201285	-167.3730053
Columela	36	7	392.837181	-169.5735609
Columela	36	8	393.6669019	-163.9959339
Columela	36	9	387.1666017	-149.5419217
Columela	37	1	392.1988621	-171.5908636
Columela	37	2	395.750599	-169.2837313
Columela	37	3	397.9578631	-167.549757
Columela	37	4	407.3975625	-172.8413351
Columela	37	5	411.2558544	-184.6591946
Columela	37	6	406.8124172	-194.3606673
Columela	37	7	400.2408818	-201.8075471
Columela	37	8	399.7633733	-195.2546275
Columela	37	9	390.7015215	-182.0309727
Columela	38	1	400.134093	-202.9349885
Columela	38	2	406.5719926	-209.8179274
Columela	38	3	413.2185418	-216.966467
Columela	38	4	414.9726519	-224.3934511
Columela	38	5	412.4028074	-239.3834862
Columela	38	6	408.4885928	-247.1400683
Columela	38	7	402.269912	-250.0495668
Columela	38	8	392.1090541	-254.9392182
Columela	38	9	395.6001719	-247.9015708
Columela	38	10	393.5779642	-225.4805153
Columela	38	11	388.6500034	-219.6448604
Columela	38	12	399.4925127	-207.4764003
Columela	39	1	385.5996563	-262.1282204
Columela	39	2	391.7272066	-255.8287183
Columela	39	3	403.7537669	-250.6257826
Columela	39	4	409.5694255	-253.0607727
Columela	39	5	415.4437327	-259.9940322
Columela	39	6	415.6839896	-266.9693143
Columela	39	7	413.180303	-275.3516934
Columela	39	8	409.6804213	-280.5604087
Columela	39	9	404.2467978	-283.920066
Columela	39	10	396.5770572	-286.9513128
Columela	39	11	391.0233053	-286.823329
Columela	39	12	392.9378045	-282.0869575
Columela	39	13	392.2805695	-273.7321248
Columela	39	14	390.8193404	-268.9499967
Columela	40	1	390.6580132	-287.5072511
Columela	40	2	397.50967	-292.5943571
Columela	40	3	401.9835557	-298.0622239
Columela	40	4	402.411429	-302.5444947
Columela	40	5	397.4450768	-310.6099908
Columela	40	6	393.4880546	-313.5995609
Columela	40	7	383.3475366	-317.3124343
Columela	40	8	375.0096337	-317.9435971
Columela	40	9	374.2552774	-306.1927749
Columela	40	10	371.3381288	-300.2455522
Columela	40	11	383.8339038	-298.2813715
Columela	40	12	387.8883013	-293.3712275
Columela	41	1	375.3954901	-318.5763974
Columela	41	2	383.1591034	-318.3260255
Columela	41	3	386.6158116	-324.963294
Columela	41	4	385.0545951	-332.5700439
Columela	41	5	376.5285695	-340.2355944
Columela	41	6	367.7637974	-341.1614364
Columela	41	7	362.576037	-339.2280294
Columela	41	8	357.7360376	-334.4365521
Columela	41	9	362.7202647	-333.6246074
Columela	41	10	369.8636727	-329.6501341
Columela	41	11	374.002594	-324.9341421
Columela	42	1	356.4603884	-334.5706458
Columela	42	2	352.1198698	-335.1736576
Columela	42	3	345.9470154	-330.5606069
Columela	42	4	347.6223329	-335.4367893
Columela	42	5	344.710052	-344.5769377
Columela	42	6	336.620474	-354.2942542
Columela	42	7	346.4535	-357.0101645
Columela	42	8	356.7425067	-355.267499
Columela	42	9	364.1145373	-349.7996615
Columela	42	10	366.8451301	-344.3727415
Columela	42	11	367.6942434	-342.3720309
Columela	42	12	361.8882866	-339.9815138
Columela	43	1	336.4439906	-354.752063
Columela	43	2	334.6855481	-356.5596086
Columela	43	3	327.8938058	-359.9006531
Columela	43	4	327.6103921	-370.4420538
Columela	43	5	324.2685996	-373.6101066
Columela	43	6	330.734739	-376.2075449
Columela	43	7	335.7920314	-375.8615271
Columela	43	8	342.0716304	-371.6335659
Columela	43	9	347.8150934	-365.3312071
Columela	43	10	346.2061132	-357.5401189
Columela	44	1	324.0204041	-373.7848597
Columela	44	2	326.2681646	-378.9258143
Columela	44	3	326.498813	-384.4754401
Columela	44	4	324.8954062	-388.4119262
Columela	44	5	318.3463576	-393.3632895
Columela	44	6	314.108429	-392.8960576
Columela	44	7	310.8921467	-391.6315294
Columela	44	8	306.1559613	-387.4611288
Columela	44	9	301.316306	-382.3625845
Columela	44	10	311.7708737	-384.5714038
Columela	44	11	318.5099203	-379.1217376
Columela	45	1	307.1924758	-389.8515375
Columela	45	2	307.3049473	-394.9694296
Columela	45	3	303.7975089	-399.6663379
Columela	45	4	291.1410718	-406.9406341
Columela	45	5	282.282215	-405.5462391
Columela	45	6	276.5897637	-401.7375177
Columela	45	7	275.6338201	-399.7369458
Columela	45	8	281.4753331	-398.7192711
Columela	45	9	300.8554519	-383.1371915
Columela	46	1	275.1277373	-399.9394507
Columela	46	2	272.6528249	-406.8265388
Columela	46	3	265.6646816	-414.363415
Columela	46	4	260.1749837	-418.5225998
Columela	46	5	252.5677187	-419.8447492
Columela	46	6	243.8361941	-416.9717886
Columela	46	7	240.3780478	-414.1262691
Columela	46	8	238.136551	-409.313092
Columela	46	9	243.8730539	-401.7742266
Columela	46	10	249.8049301	-395.2331744
