"ROI.name"	"Stage"	"Cell"	"ROI.id"	"point"	"x"	"y"
"Stage7.Stele"	"Stage7"	"Stele"	243	4	1692.46481429643	-542.273136798281
"Stage7.Stele"	"Stage7"	"Stele"	243	5	1692.12131132555	-546.221401739197
"Stage7.Stele"	"Stage7"	"Stele"	243	6	1691.13095069387	-549.108350132069
"Stage7.Stele"	"Stage7"	"Stele"	243	7	1684.97425079964	-550.765881159625
"Stage7.Stele"	"Stage7"	"Stele"	243	8	1678.21402983683	-551.809235038349
"Stage7.Stele"	"Stage7"	"Stele"	243	9	1670.56871477129	-552.482324061069
"Stage7.Stele"	"Stage7"	"Stele"	243	10	1667.52747436366	-552.215802050678
"Stage7.Stele"	"Stage7"	"Stele"	243	11	1666.65715282962	-551.953747808952
"Stage7.Stele"	"Stage7"	"Stele"	243	12	1667.09976485184	-548.033816135184
"Stage7.Stele"	"Stage7"	"Stele"	244	1	1692.42597162501	-530.530658936918
"Stage7.Stele"	"Stage7"	"Stele"	244	2	1703.02967651731	-531.308729268467
"Stage7.Stele"	"Stage7"	"Stele"	244	3	1715.43330594056	-532.573457365082
"Stage7.Stele"	"Stage7"	"Stele"	244	4	1728.65238182218	-532.887108745071
"Stage7.Stele"	"Stage7"	"Stele"	244	5	1742.89760083827	-532.371813781668
"Stage7.Stele"	"Stage7"	"Stele"	244	6	1736.41820602124	-538.235758013526
"Stage7.Stele"	"Stage7"	"Stele"	244	7	1726.12352108372	-543.893154452011
"Stage7.Stele"	"Stage7"	"Stele"	244	8	1715.37014391449	-547.421159155228
"Stage7.Stele"	"Stage7"	"Stele"	244	9	1707.06960675415	-547.684309680288
"Stage7.Stele"	"Stage7"	"Stele"	244	10	1698.7690695938	-547.947460205348
"Stage7.Stele"	"Stage7"	"Stele"	244	11	1691.72336115087	-549.115267358435
"Stage7.Stele"	"Stage7"	"Stele"	244	12	1692.68425502397	-546.406476012848
"Stage7.Stele"	"Stage7"	"Stele"	244	13	1692.98855031317	-542.078170820569
"Stage7.Stele"	"Stage7"	"Stele"	244	14	1690.92372386582	-540.032547575417
"Stage7.Stele"	"Stage7"	"Stele"	244	15	1692.43051985693	-538.402926780199
"Stage7.Stele"	"Stage7"	"Stele"	245	1	1684.09852719428	-529.423543096977
"Stage7.Stele"	"Stage7"	"Stele"	245	2	1690.81255340984	-519.201203630215
"Stage7.Stele"	"Stage7"	"Stele"	245	3	1698.17339917522	-513.032912120966
"Stage7.Stele"	"Stage7"	"Stele"	245	4	1699.59992447288	-510.299794833643
"Stage7.Stele"	"Stage7"	"Stele"	245	5	1713.15222377817	-510.23648119079
"Stage7.Stele"	"Stage7"	"Stele"	245	6	1722.95157866046	-510.190700556728
"Stage7.Stele"	"Stage7"	"Stele"	245	7	1725.57093982191	-512.993233173432
"Stage7.Stele"	"Stage7"	"Stele"	245	8	1724.79636959103	-525.715441053343
"Stage7.Stele"	"Stage7"	"Stele"	245	9	1723.66371588719	-530.605097251952
"Stage7.Stele"	"Stage7"	"Stele"	245	10	1723.23729585418	-532.138031438944
"Stage7.Stele"	"Stage7"	"Stele"	245	11	1715.40431336271	-531.985703134107
"Stage7.Stele"	"Stage7"	"Stele"	245	12	1702.7537990423	-530.703877407937
"Stage7.Stele"	"Stage7"	"Stele"	245	13	1692.08065952229	-530.090303525006
"Stage7.Stele"	"Stage7"	"Stele"	246	1	1726.07722681683	-512.758878276436
"Stage7.Stele"	"Stage7"	"Stele"	246	2	1727.82983736137	-510.989815174104
"Stage7.Stele"	"Stage7"	"Stele"	246	3	1737.15209478376	-510.163652219908
"Stage7.Stele"	"Stage7"	"Stele"	246	4	1750.41488262322	-511.31684575384
"Stage7.Stele"	"Stage7"	"Stele"	246	5	1750.49128669903	-513.711312948894
"Stage7.Stele"	"Stage7"	"Stele"	246	6	1746.22718265493	-526.230002919953
"Stage7.Stele"	"Stage7"	"Stele"	246	7	1744.35206135499	-529.695296021067
"Stage7.Stele"	"Stage7"	"Stele"	246	8	1743.18700577226	-531.592049387726
"Stage7.Stele"	"Stage7"	"Stele"	246	9	1723.75410792079	-532.008924025801
"Stage7.Stele"	"Stage7"	"Stele"	246	10	1725.29157060164	-526.066939521127
"Stage7.Stele"	"Stage7"	"Stele"	247	1	1750.95710065424	-511.294564440989
"Stage7.Stele"	"Stage7"	"Stele"	247	2	1755.49408067256	-511.341081450193
"Stage7.Stele"	"Stage7"	"Stele"	247	3	1760.7149288143	-512.648306452539
"Stage7.Stele"	"Stage7"	"Stele"	247	4	1767.05751324031	-515.194600220149
"Stage7.Stele"	"Stage7"	"Stele"	247	5	1767.10919423811	-519.285570065819
"Stage7.Stele"	"Stage7"	"Stele"	247	6	1764.0829733386	-523.556986432419
"Stage7.Stele"	"Stage7"	"Stele"	247	7	1756.39107867392	-529.416228778551
"Stage7.Stele"	"Stage7"	"Stele"	247	8	1749.43198869194	-532.698958314571
"Stage7.Stele"	"Stage7"	"Stele"	247	9	1736.9993471458	-538.377209857454
"Stage7.Stele"	"Stage7"	"Stele"	247	10	1743.94325308784	-531.844333204429
"Stage7.Stele"	"Stage7"	"Stele"	247	11	1746.96464294266	-526.345474907049
"Stage7.Stele"	"Stage7"	"Stele"	247	12	1751.23965061144	-513.798620840353
"Stage7.Stele"	"Stage7"	"Stele"	248	1	1754.76217970804	-498.265098620819
"Stage7.Stele"	"Stage7"	"Stele"	248	2	1758.76079943319	-497.252931492819
"Stage7.Stele"	"Stage7"	"Stele"	248	3	1763.36816453803	-495.899858623979
"Stage7.Stele"	"Stage7"	"Stele"	248	4	1767.73016821715	-496.074791388622
"Stage7.Stele"	"Stage7"	"Stele"	248	5	1768.61329161769	-502.698714777858
"Stage7.Stele"	"Stage7"	"Stele"	248	6	1768.63939005667	-508.285091433798
"Stage7.Stele"	"Stage7"	"Stele"	248	7	1768.25189158387	-511.889557679119
"Stage7.Stele"	"Stage7"	"Stele"	248	8	1767.76842448667	-514.088418351802
"Stage7.Stele"	"Stage7"	"Stele"	248	9	1767.16355567347	-515.020388045033
"Stage7.Stele"	"Stage7"	"Stele"	248	10	1760.71891666518	-512.357214748506
"Stage7.Stele"	"Stage7"	"Stele"	248	11	1755.68863582992	-510.930175811699
"Stage7.Stele"	"Stage7"	"Stele"	248	12	1754.98484882006	-504.145372660586
"Stage7.Stele"	"Stage7"	"Stele"	248	13	1752.07794342332	-500.833803577111
"Stage7.Stele"	"Stage7"	"Stele"	249	1	1725.69952934888	-512.137317752087
"Stage7.Stele"	"Stage7"	"Stele"	249	2	1724.65593481813	-508.276627858412
"Stage7.Stele"	"Stage7"	"Stele"	249	3	1723.82688962501	-499.681590294869
"Stage7.Stele"	"Stage7"	"Stele"	249	4	1723.89693188662	-497.787924936135
"Stage7.Stele"	"Stage7"	"Stele"	249	5	1748.43458854477	-498.462180781602
"Stage7.Stele"	"Stage7"	"Stele"	249	6	1750.98598045197	-499.432194904171
"Stage7.Stele"	"Stage7"	"Stele"	249	7	1751.5246728313	-500.810327471474
"Stage7.Stele"	"Stage7"	"Stele"	249	8	1754.36651316551	-504.270277875576
"Stage7.Stele"	"Stage7"	"Stele"	249	9	1755.10446794218	-510.892790496439
"Stage7.Stele"	"Stage7"	"Stele"	249	10	1750.62955385057	-510.822112267568
"Stage7.Stele"	"Stage7"	"Stele"	249	11	1737.4958946472	-509.529500292513
"Stage7.Stele"	"Stage7"	"Stele"	249	12	1727.37490137231	-510.4598073493
"Stage7.Stele"	"Stage7"	"Stele"	250	1	1699.55352795843	-501.678895341337
"Stage7.Stele"	"Stage7"	"Stele"	250	2	1701.59556226312	-499.926668056523
"Stage7.Stele"	"Stage7"	"Stele"	250	3	1709.58454255301	-498.454190878875
"Stage7.Stele"	"Stage7"	"Stele"	250	4	1714.60435995574	-497.764417674377
"Stage7.Stele"	"Stage7"	"Stele"	250	5	1723.47113004015	-497.67173838169
"Stage7.Stele"	"Stage7"	"Stele"	250	6	1723.32718433143	-499.773886737934
"Stage7.Stele"	"Stage7"	"Stele"	250	7	1724.18748222821	-508.380793115943
"Stage7.Stele"	"Stage7"	"Stele"	250	8	1725.07508948514	-511.862021006241
"Stage7.Stele"	"Stage7"	"Stele"	250	9	1723.06635079815	-509.769929562696
"Stage7.Stele"	"Stage7"	"Stele"	250	10	1699.79637866771	-509.776131219234
"Stage7.Stele"	"Stage7"	"Stele"	250	11	1700.91176329052	-507.156889403503
"Stage7.Stele"	"Stage7"	"Stele"	251	1	1685.34734726004	-477.681202830715
"Stage7.Stele"	"Stage7"	"Stele"	251	2	1699.96671405937	-478.23342803381
"Stage7.Stele"	"Stage7"	"Stele"	251	3	1717.75661230982	-478.563999821266
"Stage7.Stele"	"Stage7"	"Stele"	251	4	1719.20962358098	-479.660365371331
"Stage7.Stele"	"Stage7"	"Stele"	251	5	1721.43907409539	-484.614141604449
"Stage7.Stele"	"Stage7"	"Stele"	251	6	1721.87754942479	-489.921020457289
"Stage7.Stele"	"Stage7"	"Stele"	251	7	1723.06637388729	-493.500716126418
"Stage7.Stele"	"Stage7"	"Stele"	251	8	1723.39357783621	-497.257413464258
"Stage7.Stele"	"Stage7"	"Stele"	251	9	1714.63799072146	-497.341364224387
"Stage7.Stele"	"Stage7"	"Stele"	251	10	1701.44433712772	-499.356098022145
"Stage7.Stele"	"Stage7"	"Stele"	251	11	1699.30123979913	-501.234225011614
"Stage7.Stele"	"Stage7"	"Stele"	251	12	1695.17191820242	-498.372350337785
"Stage7.Stele"	"Stage7"	"Stele"	251	13	1686.62765956774	-497.589077114525
"Stage7.Stele"	"Stage7"	"Stele"	251	14	1676.38777120435	-497.276770078035
"Stage7.Stele"	"Stage7"	"Stele"	252	1	1720.11277207773	-474.312529433784
"Stage7.Stele"	"Stage7"	"Stele"	252	2	1725.67639801289	-474.873810839165
"Stage7.Stele"	"Stage7"	"Stele"	252	3	1730.35632288504	-476.875861561352
"Stage7.Stele"	"Stage7"	"Stele"	252	4	1734.41836723547	-479.918703718254
"Stage7.Stele"	"Stage7"	"Stele"	252	5	1736.81713328964	-482.398468729048
"Stage7.Stele"	"Stage7"	"Stele"	252	6	1738.12927477416	-485.557948366382
"Stage7.Stele"	"Stage7"	"Stele"	252	7	1741.47352940911	-490.472372569847
"Stage7.Stele"	"Stage7"	"Stele"	252	8	1746.16072744939	-494.031246543232
"Stage7.Stele"	"Stage7"	"Stele"	252	9	1750.85374402416	-498.835579117576
"Stage7.Stele"	"Stage7"	"Stele"	252	10	1748.51438768543	-497.964289027416
"Stage7.Stele"	"Stage7"	"Stele"	252	11	1724.06814117968	-497.196277924613
"Stage7.Stele"	"Stage7"	"Stele"	252	12	1723.68451755032	-492.838869893819
"Stage7.Stele"	"Stage7"	"Stele"	252	13	1722.31975464061	-489.523950370303
"Stage7.Stele"	"Stage7"	"Stele"	252	14	1721.88507104249	-484.3601032485
"Stage7.Stele"	"Stage7"	"Stele"	252	15	1719.62604522282	-479.45243218367
"Stage7.Stele"	"Stage7"	"Stele"	252	16	1718.32392047163	-478.437036537667
"Stage7.Stele"	"Stage7"	"Stele"	252	17	1720.8310663776	-477.61043306512
"Stage7.Stele"	"Stage7"	"Stele"	253	1	1730.77939444905	-476.86301747493
"Stage7.Stele"	"Stage7"	"Stele"	253	2	1736.31611524464	-477.065274238014
"Stage7.Stele"	"Stage7"	"Stele"	253	3	1744.04222021867	-477.804329817649
"Stage7.Stele"	"Stage7"	"Stele"	253	4	1749.53975683052	-478.71762850593
"Stage7.Stele"	"Stage7"	"Stele"	253	5	1753.56973335718	-480.054971037267
"Stage7.Stele"	"Stage7"	"Stele"	253	6	1757.71266178592	-483.605313208032
"Stage7.Stele"	"Stage7"	"Stele"	253	7	1760.68108790654	-486.367843011908
"Stage7.Stele"	"Stage7"	"Stele"	253	8	1763.29525181028	-489.982859411347
"Stage7.Stele"	"Stage7"	"Stele"	253	9	1765.27873525685	-492.79477127926
"Stage7.Stele"	"Stage7"	"Stele"	253	10	1767.50766224937	-495.680404902518
"Stage7.Stele"	"Stage7"	"Stele"	253	11	1763.2430912069	-495.668503386866
"Stage7.Stele"	"Stage7"	"Stele"	253	12	1758.63484869304	-497.026671346032
"Stage7.Stele"	"Stage7"	"Stele"	253	13	1754.62903294778	-497.904653755882
"Stage7.Stele"	"Stage7"	"Stele"	253	14	1751.84085684226	-500.559133153298
"Stage7.Stele"	"Stage7"	"Stele"	253	15	1751.29241425398	-498.970458262987
"Stage7.Stele"	"Stage7"	"Stele"	253	16	1746.52580234738	-493.677994994187
"Stage7.Stele"	"Stage7"	"Stele"	253	17	1741.73643560554	-490.326947299348
"Stage7.Stele"	"Stage7"	"Stele"	253	18	1738.40264921512	-485.186913865627
"Stage7.Stele"	"Stage7"	"Stele"	253	19	1737.14723850343	-482.137603653116
"Stage7.Stele"	"Stage7"	"Stele"	253	20	1734.64851321875	-479.754359970805
"Stage7.Stele"	"Stage7"	"Stele"	254	1	1595.08574762994	-413.548355925845
"Stage7.Stele"	"Stage7"	"Stele"	254	2	1590.46513621695	-394.484771746172
"Stage7.Stele"	"Stage7"	"Stele"	254	3	1591.27806215349	-391.828103832921
"Stage7.Stele"	"Stage7"	"Stele"	254	4	1594.84022112863	-384.560283902851
"Stage7.Stele"	"Stage7"	"Stele"	254	5	1612.88622921896	-385.949793261665
"Stage7.Stele"	"Stage7"	"Stele"	254	6	1614.79360453251	-390.421285194699
"Stage7.Stele"	"Stage7"	"Stele"	254	7	1619.02294269673	-399.775000870296
"Stage7.Stele"	"Stage7"	"Stele"	254	8	1627.82515101098	-403.683707499902
"Stage7.Stele"	"Stage7"	"Stele"	254	9	1631.90133404484	-405.492197110071
"Stage7.Stele"	"Stage7"	"Stele"	254	10	1632.16110016535	-410.619865699226
"Stage7.Stele"	"Stage7"	"Stele"	254	11	1628.59343300793	-416.708657991224
"Stage7.Stele"	"Stage7"	"Stele"	254	12	1602.06723901513	-417.245251765689
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	1	1602.87200290821	-417.875509209257
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	2	1612.29530371432	-417.752953146902
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	3	1628.47039863245	-417.206192657203
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	4	1632.45746189483	-430.145391766817
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	5	1642.99706703858	-433.630105342345
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	6	1636.84049854586	-438.937036708979
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	7	1621.84728749843	-445.318972576475
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	8	1619.42145467391	-440.637607567849
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	9	1614.01742246921	-431.944642446639
"Stage7.Endodermis"	"Stage7"	"Endodermis"	255	10	1607.72065094559	-421.649628273607
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	1	1622.74706526354	-445.697214603627
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	2	1637.14489628731	-439.28621789707
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	3	1643.68707846612	-433.697870426972
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	4	1647.82348930088	-433.145869356882
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	5	1652.1903431489	-440.062418665066
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	6	1652.54343351362	-443.594934231436
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	7	1646.4103312823	-455.778344284679
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	8	1640.12849608467	-454.439812533288
"Stage7.Endodermis"	"Stage7"	"Endodermis"	256	9	1628.91387338477	-448.025717081332
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	1	1646.98907149737	-455.839311766327
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	2	1653.24426014021	-443.615573373185
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	3	1664.06290583207	-442.561521012823
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	4	1670.16957523097	-445.543521277803
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	5	1676.69961359367	-447.089958214927
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	6	1677.99517014683	-448.230773978686
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	7	1672.71412542787	-453.201315709414
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	8	1668.4369034737	-458.238847051758
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	9	1664.00427100219	-460.696650662783
"Stage7.Endodermis"	"Stage7"	"Endodermis"	257	10	1657.41541914763	-458.602909238531
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	1	1664.70687130241	-461.001509335735
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	2	1669.10189942762	-458.542546205114
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	3	1673.23906855153	-453.926723443649
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	4	1678.42852159372	-448.54379872781
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	5	1684.28681119224	-447.347225387441
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	6	1694.08473550696	-449.44024781261
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	7	1707.11541742921	-454.288815486809
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	8	1709.87316861707	-455.65254230497
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	9	1707.41132146075	-459.676856425257
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	10	1698.83049217278	-465.772643758506
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	11	1690.20843568515	-464.46829731795
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	12	1680.72224501299	-465.031129671464
"Stage7.Endodermis"	"Stage7"	"Endodermis"	258	13	1674.63807160637	-461.27439596779
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	1	1699.36315129688	-466.222937505408
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	2	1707.87028474494	-459.979795617108
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	3	1710.39539743577	-455.72635896086
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	4	1714.3247733485	-456.980493649115
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	5	1724.41900683733	-461.334036727405
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	6	1733.01458012535	-462.672412866808
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	7	1729.48011839437	-466.506401017444
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	8	1723.03306066478	-471.096283207151
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	9	1719.70473159752	-473.656816397221
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	10	1715.77164024781	-471.607391598109
"Stage7.Endodermis"	"Stage7"	"Endodermis"	259	11	1708.06649713694	-467.931953638279
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	1	1720.38041851546	-473.858062155629
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	2	1730.10107587981	-466.704625131655
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	3	1733.66253031399	-462.744849297286
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	4	1739.54001050939	-465.882277500932
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	5	1750.06991767104	-469.739839662906
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	6	1757.5045370757	-473.316582965651
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	7	1757.73333485638	-475.440336688385
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	8	1753.73620036969	-479.759648818749
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	9	1749.83388732364	-478.300329757423
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	10	1744.18537264894	-477.198045488415
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	11	1736.69189621113	-476.514807060329
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	12	1730.48361115041	-476.389900976346
"Stage7.Endodermis"	"Stage7"	"Endodermis"	260	13	1725.95943072081	-474.358904310802
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	1	1754.16849714078	-479.808456141565
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	2	1758.00985730017	-475.561575930668
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	3	1763.30744019058	-470.768884587967
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	4	1771.73880860119	-463.233048889389
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	5	1780.52090206673	-473.765969439822
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	6	1782.57095456822	-483.772902520053
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	7	1782.70727182067	-486.151186920829
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	8	1772.63958561335	-489.621592275986
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	9	1767.76094265648	-490.966530473147
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	10	1764.60326854265	-491.157842969071
"Stage7.Endodermis"	"Stage7"	"Endodermis"	261	11	1761.16340584778	-485.960655865192
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	1	1748.95781332663	-533.564061534041
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	2	1756.89504123056	-529.955758470052
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	3	1764.41584043631	-524.076805113106
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	4	1767.27544539566	-519.551744190264
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	5	1772.52032233342	-521.522854419759
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	6	1780.97827093655	-525.135726619346
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	7	1784.55396500272	-526.092991302439
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	8	1785.3189311398	-533.475353768902
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	9	1780.33084886137	-542.913696693109
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	10	1770.94369448025	-548.882533424133
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	11	1766.55751430693	-548.172547574072
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	12	1757.74496147461	-538.149365392452
"Stage7.Endodermis"	"Stage7"	"Endodermis"	262	13	1753.75511375662	-535.408424594599
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	1	1717.61130095653	-547.264916650735
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	2	1726.12083632002	-544.546745359356
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	3	1736.16032300055	-539.22417413745
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	4	1748.06730237963	-534.055206630565
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	5	1753.18925226175	-535.898052993549
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	6	1757.01639607928	-538.558589777156
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	7	1758.64836435098	-540.417740639049
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	8	1753.30757371532	-543.851585396389
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	9	1743.5055073336	-547.874421286588
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	10	1732.24441428925	-552.30989413103
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	11	1726.81260303048	-554.003450750483
"Stage7.Endodermis"	"Stage7"	"Endodermis"	263	12	1721.28067014072	-550.900160139523
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	1	1666.55662147341	-552.503775219051
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	2	1667.63857660506	-552.758104609487
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	3	1670.27680218575	-553.005163414381
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	4	1678.40076093718	-552.275519045863
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	5	1685.05309106258	-551.163673729208
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	6	1691.3571597819	-549.53468728188
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	7	1698.61450423232	-548.376784780596
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	8	1715.35477788711	-548.149650436033
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	9	1716.96732819213	-547.693594447837
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	10	1720.72509424944	-551.439637363443
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	11	1726.16294139834	-554.274478220662
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	12	1719.66231401397	-556.178801737021
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	13	1710.50382607981	-559.180462915867
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	14	1699.28661184084	-564.854729146686
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	15	1694.46402573617	-567.047100643189
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	16	1675.22208485588	-565.065782974895
"Stage7.Endodermis"	"Stage7"	"Endodermis"	264	17	1669.07910421193	-559.078103510233
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	1	1649.11048054526	-558.579042367877
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	2	1652.64036729202	-556.367616224818
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	3	1657.20069880899	-554.965626209563
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	4	1665.01961376647	-553.902434550475
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	5	1666.14650485005	-552.622691427689
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	6	1668.62012963523	-559.231342972215
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	7	1674.87905888784	-565.255875433998
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	8	1664.40626499231	-571.901837991159
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	9	1655.86229627598	-573.025536321367
"Stage7.Endodermis"	"Stage7"	"Endodermis"	265	10	1652.14228265247	-569.904757459062
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	1	1604.12873474464	-582.127321994075
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	2	1605.75463628366	-580.759482930395
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	3	1613.26569326274	-572.562933714999
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	4	1619.70192420908	-567.227916541396
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	5	1623.63764681896	-565.305189183548
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	6	1648.70626069111	-559.339027958105
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	7	1651.74924980398	-570.138744964767
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	8	1655.37650512524	-573.137787160056
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	9	1647.75314209546	-573.694046240434
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	10	1643.28286606012	-577.659635688739
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	11	1638.00122791689	-582.649198040862
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	12	1633.45626882836	-585.186881059183
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	13	1618.8339738333	-585.255193508764
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	14	1610.74229224184	-585.633057027254
"Stage7.Endodermis"	"Stage7"	"Endodermis"	266	15	1606.58919285118	-584.700289257457
"Stage7.Endodermis"	"Stage7"	"Endodermis"	267	1	1579.60011896716	-594.565759689926
"Stage7.Endodermis"	"Stage7"	"Endodermis"	267	2	1582.74120763098	-593.552411236367
