"ROI.name"	"Level1"	"Level2"	"ROI.id"	"point"	"x"	"y"
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	3	19.6355502354875	-151.715306116384
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	4	20.4025639165612	-161.226275761698
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	5	15.4074924388749	-161.782318632354
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	6	13.6862105851498	-151.053135679543
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	7	12.2278438834535	-138.544836661148
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	1	15.3545138184913	-162.610145107853
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	2	20.6272917236929	-161.786273560165
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	3	20.7920660332305	-166.729502846292
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	4	22.0278733547621	-176.368799954239
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	5	25.4057467002819	-187.491065848023
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	6	26.8887154861199	-197.459911575045
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	7	20.043054856369	-199.613938261874
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	8	19.5583455488256	-194.879556162591
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	66	9	17.8251715192793	-180.438269565824
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	1	20.3145246267653	-204.178188197828
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	2	20.1423676384029	-200.218577465492
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	3	27.2868826554433	-198.066615110962
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	4	30.2135514576044	-203.919952715284
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	5	32.107278329591	-211.150546226506
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	6	32.1933568237722	-215.110156958841
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	7	27.9755106088929	-217.089962325009
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	8	23.5855074056513	-218.55329672609
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	67	9	23.4133504172888	-215.196235453022
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	1	25.3931557834567	-232.928405254352
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	2	24.1019783707385	-225.956047225674
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	3	23.7576643940137	-219.241924679539
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	4	28.0615891030741	-217.950747266821
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	5	32.7098277888594	-215.970941900653
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	6	36.7555170153762	-222.512907458425
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	7	37.5302234630071	-230.518207417278
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	68	8	31.6768858586849	-230.862521394003
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	1	32.2398355918828	-263.229655331405
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	2	30.5941827310443	-259.41473279037
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	3	26.8540625927748	-242.658994570923
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	4	25.358014537467	-233.682706239076
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	5	31.9406259808213	-231.588238961646
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	6	37.850015799287	-231.51343655888
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	7	40.3184950905449	-238.395257613296
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	8	42.3381599652104	-246.473917111958
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	9	44.8814416592336	-253.206133360843
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	10	46.8263041311338	-255.300600638274
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	11	46.9011065338992	-259.339930387605
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	12	40.9917167154334	-259.26512798484
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	69	13	36.4287701467446	-260.23755922079
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	1	32.3846650713319	-270.163962667147
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	2	32.6764188107133	-268.996947709622
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	3	32.4430158192082	-264.32888787952
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	4	36.6442696662999	-260.769492259067
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	5	40.9622250091441	-260.010932536676
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	6	46.7972997967715	-260.185984780304
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	7	49.8315386863377	-266.137761063684
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	8	52.0488671056361	-279.791836066732
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	9	52.9241283237802	-283.409582435061
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	70	10	41.5637080935599	-287.323431637591
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	1	49.8335881525762	-325.247989496977
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	2	44.0524294341799	-303.395209541439
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	3	42.0868354699252	-288.595443222344
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	4	53.302283383614	-284.433008945099
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	5	55.9616163940763	-290.561037186599
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	6	62.3208909843123	-314.148164757656
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	7	63.4771227279915	-322.473033312147
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	71	8	56.8866017890197	-322.357410137779
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	1	66.2199410481669	-374.430579709309
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	2	52.6880400513676	-341.320609185225
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	3	51.6803452962868	-333.115094750996
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	4	50.0968249668741	-326.349144252596
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	5	57.4386010396056	-323.61397277452
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	6	64.2045515380053	-324.189798348852
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	7	79.3199728642173	-358.883289202348
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	72	8	81.047449587213	-369.967931508237
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	1	65.6100232531924	-385.321215700403
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	2	66.0820378089707	-375.408910029058
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	3	81.3962878408909	-370.478980224261
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	4	91.9903923150275	-383.538049600796
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	5	92.8584811761101	-394.297399481415
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	6	95.9797746610213	-403.193085913412
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	7	101.988264619476	-413.649419087865
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	8	99.0230358088098	-418.877585675091
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	9	94.6532249299341	-424.105752262318
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	10	90.2834140510583	-426.758851724492
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	11	77.0179167401854	-409.903866905972
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	12	77.0179167401854	-406.236347061201
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	73	13	67.9661656339428	-387.898747837347
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	1	82.3716322520937	-369.309579159663
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	2	80.4031925107752	-359.013125128151
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	3	96.6049657662422	-346.748231355321
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	4	104.478724731516	-350.533692396318
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	5	107.507093564313	-372.4893664341
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	74	6	92.6680862836054	-382.482983582332
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	75	1	65.2613483467874	-323.732628226059
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	75	2	82.3716322520937	-321.915606926381
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	75	3	91.7595756337661	-334.78617446577
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	75	4	96.1507104413226	-345.536883822202
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	75	5	80.1003556274955	-357.347522270112
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	1	92.7997288617325	-334.874636475753
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	2	96.9082200200523	-345.374113880348
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	3	104.864345755211	-349.743461620148
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	4	111.581402728337	-340.222196396106
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	5	111.450974437597	-333.048640405388
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	76	6	104.007900713759	-327.500851965036
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	77	1	83.2690010521088	-321.12154366135
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	77	2	85.0003367175487	-317.576427774974
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	77	3	93.4921259337539	-316.092425776025
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	77	4	103.632806259902	-326.975107101647
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	77	5	92.5027912677882	-333.900449763407
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	1	56.9323953446069	-290.604415294357
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	2	71.021725505646	-285.524588773711
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	3	73.0344869572231	-288.399962275963
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	4	84.3442893994177	-316.770314164858
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	5	82.5232195146575	-320.604145501196
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	6	64.6000580172813	-322.80859851959
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	78	7	63.5457543997886	-314.470015363056
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	1	47.5908840373324	-259.567747435058
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	2	47.5908840373324	-255.619158803139
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	3	55.2109673620872	-257.281722437631
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	4	63.2466915954651	-257.489542891943
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	5	64.493614321334	-262.962148188812
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	6	66.848912803531	-271.967701208977
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	7	67.8880150750884	-277.371033021076
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	8	70.8667749202199	-284.436928467667
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	9	65.463443108121	-286.653679980323
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	10	58.0511802376777	-289.355345886372
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	11	56.6657105422677	-289.770986794995
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	12	53.6176772123658	-283.46709968088
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	13	52.0243870626443	-273.76881181301
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	79	14	50.5003703976934	-265.802361064402
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	1	188.507548887724	-314.234607697121
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	2	198.494432646911	-321.400103397888
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	3	212.452920759149	-302.709924400146
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	4	204.882215342342	-296.913603065403
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	5	199.913939912562	-300.225786685256
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	80	6	193.999326305681	-309.097707095577
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	1	205.303872078426	-296.38836812456
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	2	215.125283393305	-270.707196316025
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	3	216.94406326643	-268.961167637824
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	4	223.782675589383	-269.90693317185
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	5	233.676838099186	-270.48894273125
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	6	232.294565395611	-277.473057444053
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	7	224.801192318333	-297.69788963321
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	8	223.709924394458	-304.318248371388
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	9	220.654374207607	-305.264013905413
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	81	10	213.088249935404	-302.062961328712
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	1	217.24914773948	-268.063570761683
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	2	221.064999280572	-258.07875922916
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	3	223.007530889377	-242.70133444314
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	4	225.699489648524	-239.442647524172
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	5	240.434421803858	-241.709560163454
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	6	242.70133444314	-242.98469852305
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	7	233.492001846056	-269.620922034615
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	82	8	224.216091207504	-269.377105921683
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	1	226.364127934466	-238.259396465273
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	2	229.691970916299	-230.258412274909
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	3	229.904386425777	-227.213789972381
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	4	233.019813898132	-221.053740197498
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	5	259.996583601926	-220.062467819931
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	6	255.465052733047	-238.68422748423
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	7	243.56978420224	-242.507706654847
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	83	8	241.162408428148	-240.737577409191
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	1	233.218115555696	-219.78625804552
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	2	232.695352805035	-214.164437337057
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	3	234.548444351833	-207.546253241351
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	4	234.548444351833	-199.604432326503
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	5	236.666263262459	-196.162976596736
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	6	261.815362826143	-197.221886052049
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	7	262.344817553799	-207.016798513694
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	84	8	259.641689824441	-218.727348590207
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	1	236.918718449791	-195.241862430638
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	2	238.694720836971	-189.321854473372
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	3	238.576320677826	-182.336245083798
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	4	243.430727202784	-174.16663410277
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	5	272.675566511679	-171.680230760718
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	6	272.201965875098	-178.429039832002
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	85	7	262.374752666036	-196.307463862946
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	86	1	243.78592768022	-173.101032670462
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	86	2	243.78592768022	-155.6962092761
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	86	3	273.741167943987	-147.526598295073
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	86	4	273.267567307406	-168.483426463795
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	86	5	272.438766193388	-170.614629328411
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	1	243.861239363937	-154.537928966953
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	2	244.451293613022	-137.073271540052
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	3	249.677657519228	-131.371783642372
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	4	280.853818369599	-131.598237756335
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	5	280.809324992657	-133.870916806629
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	87	6	273.626555935997	-146.412998128297
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	1	250.007100577564	-130.390443616144
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	2	248.073343998511	-123.346044649594
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	3	246.553963829255	-119.064155081691
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	4	250.559602457293	-114.644140043855
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	5	282.6047114816	-113.401010814464
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	6	281.914084131938	-121.826664480338
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	88	7	280.892117103756	-130.860177846792
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	1	251.168724917942	-113.620017809463
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	2	251.498775804825	-99.262804230054
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	3	252.818979352357	-95.7972699177827
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	4	291.104882230782	-94.8896299788546
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	5	288.546987857439	-107.184025515245
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	89	6	282.771097336987	-112.547352427094
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	90	1	252.927837518178	-94.3911062785828
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	90	2	249.777266547598	-85.6955303997814
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	90	3	255.322271455819	-79.6464341362674
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	90	4	293.633214458074	-77.8821143927425
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	90	5	290.986734842787	-93.7609920844667
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	1	255.70447026189	-78.7358916621364
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	2	254.220785024948	-69.2938144283578
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	3	255.368508659372	-66.5679707966004
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	4	293.673784958278	-65.5637126164793
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	5	294.069949089496	-68.2078018507822
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	6	293.94161832402	-74.2393478281796
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	91	7	293.749122175805	-77.0626246686636
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	92	1	255.633935981359	-65.7191266505653
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	92	2	254.330853108446	-55.3032954926078
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	92	3	258.028457167545	-46.3004334356716
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	92	4	295.165263152407	-45.6573718601762
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	92	5	293.557609213668	-64.5937688934483
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	93	1	93.9910755793161	-315.735363994779
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	93	2	99.9856929146997	-310.815253540266
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	93	3	104.057508463262	-310.928359527726
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	93	4	108.468641974205	-316.640211894459
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	93	5	104.340273431912	-326.932856753325
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	1	74.3677428601451	-288.355507813305
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	2	87.4542995527677	-285.828448589902
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	3	90.5228714668999	-289.980045885493
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	4	93.5011912659106	-298.283240476674
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	5	103.248419699036	-310.106267557595
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	6	100.089595669783	-310.196519672717
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	7	93.3206870356675	-314.979881774158
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	8	85.0174924444863	-316.604419846346
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	94	9	80.5048866884095	-304.420384304939
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	1	74.1261319088949	-287.320759080495
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	2	71.9707576561711	-284.977960979709
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	3	68.597128391038	-277.387295133159
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	4	63.9115321894644	-257.239231466393
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	5	76.6045215762401	-255.587911075643
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	6	82.7476289197904	-267.172695413729
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	95	7	87.2451668441553	-285.198102470456
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	1	41.1395346498165	-238.028287039941
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	2	70.565078795699	-238.59055858413
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	3	75.9066584654929	-249.648565619843
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	4	76.3752180856503	-254.802721441574
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	5	63.442972569307	-256.583247998172
