"ROI.name"	"Zone"	"Layer"	"ROI.id"	"point"	"x"	"y"
"OP.L3"	"OP"	"L3"	168	1	1800.0334251711	-354.313738462244
"OP.L3"	"OP"	"L3"	168	2	1832.88428984892	-354.533385992364
"OP.L3"	"OP"	"L3"	168	3	1873.8809723227	-371.963845382225
"OP.L3"	"OP"	"L3"	168	4	1863.82978958968	-410.474517782003
"OP.L3"	"OP"	"L3"	168	5	1815.36797967592	-394.069133189544
"OP.L3"	"OP"	"L3"	168	6	1802.08870936613	-379.310089221439
"OP.L3"	"OP"	"L3"	169	1	1677.43470160726	-395.870995837643
"OP.L3"	"OP"	"L3"	169	2	1684.78261040316	-362.950626376659
"OP.L3"	"OP"	"L3"	169	3	1719.25480052018	-353.266872314425
"OP.L3"	"OP"	"L3"	169	4	1749.13286243021	-369.658299824546
"OP.L3"	"OP"	"L3"	169	5	1778.55861860953	-397.308071255523
"OP.L3"	"OP"	"L3"	169	6	1738.05269458386	-392.772946726098
"OP.L3"	"OP"	"L3"	169	7	1710.56159214179	-407.523107828352
"OP.L3"	"OP"	"L3"	170	1	1781.11265382739	-397.442724721355
"OP.L3"	"OP"	"L3"	170	2	1800.96956958706	-380.622955450966
"OP.L3"	"OP"	"L3"	170	3	1814.04691508682	-394.488322933939
"OP.L3"	"OP"	"L3"	170	4	1816.51143139096	-417.807554958022
"OP.L3"	"OP"	"L3"	170	5	1784.43341579787	-418.11211530849
"OP.L3"	"OP"	"L3"	171	1	1815.83504538343	-395.495519847647
"OP.L3"	"OP"	"L3"	171	2	1862.72767773752	-411.50888008665
"OP.L3"	"OP"	"L3"	171	3	1843.7861622624	-444.917538784229
"OP.L3"	"OP"	"L3"	171	4	1818.66407135379	-417.204833720906
"OP.L3"	"OP"	"L3"	172	1	1678.25763682075	-398.014183949231
"OP.L3"	"OP"	"L3"	172	2	1710.67275127018	-408.85928995032
"OP.L3"	"OP"	"L3"	172	3	1738.09649367647	-394.238915335456
"OP.L3"	"OP"	"L3"	172	4	1778.69937157278	-399.036902702039
"OP.L3"	"OP"	"L3"	172	5	1783.40275572988	-418.500291822583
"OP.L3"	"OP"	"L3"	172	6	1776.60957965042	-451.583385864264
"OP.L3"	"OP"	"L3"	172	7	1748.76924353905	-453.607726206764
"OP.L3"	"OP"	"L3"	172	8	1712.77872075064	-467.82543308403
"OP.L3"	"OP"	"L3"	172	9	1679.77920538891	-459.15044844861
"OP.L3"	"OP"	"L3"	172	10	1684.17452501789	-427.114350934409
"OP.L3"	"OP"	"L3"	173	1	1778.32819448059	-451.191391412932
"OP.L3"	"OP"	"L3"	173	2	1784.96436038342	-419.703927552898
"OP.L3"	"OP"	"L3"	173	3	1816.83178796219	-419.369517562424
"OP.L3"	"OP"	"L3"	173	4	1842.27414059297	-446.650029269035
"OP.L3"	"OP"	"L3"	173	5	1833.65756351664	-490.717433876417
"OP.L3"	"OP"	"L3"	173	6	1791.9515503311	-491.033419069666
"OP.L3"	"OP"	"L3"	173	7	1782.09352339747	-472.370500968995
"OP.L3"	"OP"	"L3"	174	1	1717.80319020571	-507.545183733647
"OP.L3"	"OP"	"L3"	174	2	1712.76489507991	-468.819278300356
"OP.L3"	"OP"	"L3"	174	3	1749.276759216	-454.772063344569
"OP.L3"	"OP"	"L3"	174	4	1776.99373541228	-453.191346909092
"OP.L3"	"OP"	"L3"	174	5	1780.77035887319	-472.52623297846
"OP.L3"	"OP"	"L3"	174	6	1790.92543619963	-491.822361474997
"OP.L3"	"OP"	"L3"	174	7	1777.35305485579	-510.404781659844
"OP.L3"	"OP"	"L3"	174	8	1755.58397971541	-519.845392124543
"OP.L3"	"OP"	"L3"	175	1	1654.49373605681	-508.036284875098
"OP.L3"	"OP"	"L3"	175	2	1660.6455777854	-479.822875791978
"OP.L3"	"OP"	"L3"	175	3	1679.45628018583	-460.08551795275
"OP.L3"	"OP"	"L3"	175	4	1711.41795096465	-468.892830927914
"OP.L3"	"OP"	"L3"	175	5	1716.38551475805	-507.372788555889
"OP.L3"	"OP"	"L3"	175	6	1673.00294728615	-536.152103807227
"OP.L3"	"OP"	"L3"	176	1	1633.88310225217	-567.972082358776
"OP.L3"	"OP"	"L3"	176	2	1636.44525157873	-537.42780546725
"OP.L3"	"OP"	"L3"	176	3	1653.38181407748	-509.820331805484
"OP.L3"	"OP"	"L3"	176	4	1671.82639211167	-536.844284053139
"OP.L3"	"OP"	"L3"	176	5	1665.23680682366	-555.684979519279
"OP.L3"	"OP"	"L3"	177	1	1666.64855576304	-556.120809950265
"OP.L3"	"OP"	"L3"	177	2	1673.40729556293	-537.468773277451
"OP.L3"	"OP"	"L3"	177	3	1716.77966596446	-508.790171165449
"OP.L3"	"OP"	"L3"	177	4	1754.50981760035	-521.074808478445
"OP.L3"	"OP"	"L3"	177	5	1774.2986353803	-547.700381521776
"OP.L3"	"OP"	"L3"	177	6	1754.83695637693	-587.18050916113
"OP.L3"	"OP"	"L3"	177	7	1722.30256248774	-599.072568337918
"OP.L3"	"OP"	"L3"	177	8	1683.47554807219	-601.055770374534
"OP.L3"	"OP"	"L3"	177	9	1679.38714978184	-575.779500338898
"OP.L3"	"OP"	"L3"	178	1	1634.0963953578	-608.841278085301
"OP.L3"	"OP"	"L3"	178	2	1633.22506885509	-570.288896126352
"OP.L3"	"OP"	"L3"	178	3	1665.23313237044	-557.028064100896
"OP.L3"	"OP"	"L3"	178	4	1677.52345417719	-575.676389746021
"OP.L3"	"OP"	"L3"	178	5	1682.77999957459	-601.302534887087
"OP.L3"	"OP"	"L3"	178	6	1673.49940219665	-641.70809432214
"OP.L3"	"OP"	"L3"	179	1	1756.2594071894	-520.936876302663
"OP.L3"	"OP"	"L3"	179	2	1778.00287982042	-512.068888690817
"OP.L3"	"OP"	"L3"	179	3	1792.10366758462	-492.2366635234
"OP.L3"	"OP"	"L3"	179	4	1834.45894358536	-492.238139515386
"OP.L3"	"OP"	"L3"	179	5	1805.98865953829	-536.832147674191
"OP.L3"	"OP"	"L3"	179	6	1775.58417965431	-547.370515577417
"OP.L3"	"OP"	"L3"	180	1	1597.02173223844	-656.075040580566
"OP.L3"	"OP"	"L3"	180	2	1591.97123313108	-614.636991267019
"OP.L3"	"OP"	"L3"	180	3	1633.93235164939	-610.576750940163
"OP.L3"	"OP"	"L3"	180	4	1672.76701901636	-642.700104871036
"OP.L3"	"OP"	"L3"	180	5	1643.35234048297	-663.601587834574
"OP.L3"	"OP"	"L3"	181	1	1605.87452247143	-776.652222811882
"OP.L3"	"OP"	"L3"	181	2	1596.76501826577	-701.820023256678
"OP.L3"	"OP"	"L3"	181	3	1597.47635125726	-657.976788822386
"OP.L3"	"OP"	"L3"	181	4	1644.06274805125	-665.551837822445
"OP.L3"	"OP"	"L3"	181	5	1673.79067102176	-643.672641714361
"OP.L3"	"OP"	"L3"	181	6	1701.09103045343	-688.323406769768
"OP.L3"	"OP"	"L3"	181	7	1688.88360930224	-775.901587103238
"OP.L3"	"OP"	"L3"	181	8	1652.03535504179	-796.433486782296
"OP.L3"	"OP"	"L3"	182	1	1674.65550079957	-642.258421284748
"OP.L3"	"OP"	"L3"	182	2	1683.89154445848	-602.17146040063
"OP.L3"	"OP"	"L3"	182	3	1722.27848117398	-600.643178054007
"OP.L3"	"OP"	"L3"	182	4	1756.09735493275	-588.77474033139
"OP.L3"	"OP"	"L3"	182	5	1785.02917827022	-606.514778020545
"OP.L3"	"OP"	"L3"	182	6	1783.0984734667	-632.669778064955
"OP.L3"	"OP"	"L3"	182	7	1748.879839576	-676.759955667071
"OP.L3"	"OP"	"L3"	182	8	1702.66355266249	-687.421297628216
"OP.L3"	"OP"	"L3"	183	1	1757.04443171719	-586.776318701602
"OP.L3"	"OP"	"L3"	183	2	1775.59926000322	-548.25747758534
"OP.L3"	"OP"	"L3"	183	3	1806.23102985101	-538.011385386286
"OP.L3"	"OP"	"L3"	183	4	1809.49967442851	-568.26281693978
"OP.L3"	"OP"	"L3"	183	5	1785.92515106891	-605.184056237207
"OP.L3"	"OP"	"L3"	184	1	1807.58366888941	-536.955893403394
"OP.L3"	"OP"	"L3"	184	2	1835.4161729149	-492.639410159424
"OP.L3"	"OP"	"L3"	184	3	1860.66402965946	-514.849127490316
"OP.L3"	"OP"	"L3"	184	4	1863.83804037012	-559.814092033233
"OP.L3"	"OP"	"L3"	184	5	1852.03684130765	-585.212644259795
"OP.L3"	"OP"	"L3"	184	6	1811.36518992091	-566.953878142977
"OP.L3"	"OP"	"L3"	185	1	1786.71247294401	-606.443658835007
"OP.L3"	"OP"	"L3"	185	2	1811.05556898713	-568.812012684302
"OP.L3"	"OP"	"L3"	185	3	1852.15397790404	-586.885706556238
"OP.L3"	"OP"	"L3"	185	4	1863.63627811786	-620.845147240694
"OP.L3"	"OP"	"L3"	185	5	1848.86341840648	-662.540152809006
"OP.L3"	"OP"	"L3"	185	6	1785.123397297	-631.773866474436
"OP.L3"	"OP"	"L3"	186	1	1691.05494029306	-774.83550334313
"OP.L3"	"OP"	"L3"	186	2	1703.030159139	-689.033132520421
"OP.L3"	"OP"	"L3"	186	3	1747.64050601372	-679.114093636884
"OP.L3"	"OP"	"L3"	186	4	1747.88097735822	-715.898704265408
"OP.L3"	"OP"	"L3"	186	5	1728.52132837513	-772.386607509405
"OP.L3"	"OP"	"L3"	186	6	1713.85674235097	-783.937979621517
"OP.L3"	"OP"	"L3"	187	1	1749.92520775662	-678.396536471247
"OP.L3"	"OP"	"L3"	187	2	1784.59654246758	-634.532604720262
"OP.L3"	"OP"	"L3"	187	3	1848.06114552727	-664.939093978983
"OP.L3"	"OP"	"L3"	187	4	1843.77853071929	-717.757665330508
"OP.L3"	"OP"	"L3"	187	5	1811.08733971767	-781.939825555836
"OP.L3"	"OP"	"L3"	187	6	1731.64563088954	-771.714816695972
"OP.L3"	"OP"	"L3"	187	7	1750.39977967275	-716.036003322017
"OP.L3"	"OP"	"L3"	188	1	1613.61522663591	-844.114145406737
"OP.L3"	"OP"	"L3"	188	2	1599.97435077719	-805.029903382893
"OP.L3"	"OP"	"L3"	188	3	1605.71611994159	-779.510510514316
"OP.L3"	"OP"	"L3"	188	4	1652.24484286452	-798.905798881212
"OP.L3"	"OP"	"L3"	188	5	1689.62127872367	-777.829998265966
"OP.L3"	"OP"	"L3"	188	6	1704.64026695975	-840.374457869202
"OP.L3"	"OP"	"L3"	188	7	1698.82783786679	-910.88673786192
"OP.L3"	"OP"	"L3"	188	8	1667.24282736092	-925.886452501278
"OP.L3"	"OP"	"L3"	188	9	1629.15695858101	-888.361030806763
"OP.L3"	"OP"	"L3"	189	1	1691.81718886557	-777.369052420497
"OP.L3"	"OP"	"L3"	189	2	1714.65498623108	-785.489506214567
"OP.L3"	"OP"	"L3"	189	3	1730.59411009795	-774.458311830717
"OP.L3"	"OP"	"L3"	189	4	1809.32972221445	-785.261643499115
"OP.L3"	"OP"	"L3"	189	5	1829.53751793138	-827.781043674026
"OP.L3"	"OP"	"L3"	189	6	1799.54674427695	-898.082574899259
"OP.L3"	"OP"	"L3"	189	7	1700.66942159254	-910.337442167109
"OP.L3"	"OP"	"L3"	189	8	1707.4737014026	-840.471223457897
